Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Cruzer,2019-11-06 03:31:54,00:04:57,,The Big Bang Theory: Season 6: The Cooper/Kripke Inversion (Episode 14),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:48,Not latest view,NZ (New Zealand)
Cruzer,2019-11-05 05:35:02,00:14:49,Autoplayed: user action: None; ,The Big Bang Theory: Season 6: The Cooper/Kripke Inversion (Episode 14),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:14:51,Not latest view,NZ (New Zealand)
Cruzer,2019-11-05 05:14:01,00:20:54,Autoplayed: user action: None; ,The Big Bang Theory: Season 6: The Bakersfield Expedition (Episode 13),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:56,Not latest view,NZ (New Zealand)
Cruzer,2019-11-05 05:04:03,00:09:57,,The Big Bang Theory: Season 6: The Egg Salad Equivalency (Episode 12),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:43,Not latest view,NZ (New Zealand)
Cruzer,2019-11-04 05:42:03,00:10:16,Autoplayed: user action: None; ,The Big Bang Theory: Season 6: The Egg Salad Equivalency (Episode 12),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:10:46,Not latest view,NZ (New Zealand)
Cruzer,2019-11-04 05:20:57,00:21:00,Autoplayed: user action: None; ,The Big Bang Theory: Season 6: The Santa Simulation (Episode 11),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:02,Not latest view,NZ (New Zealand)
Cruzer,2019-11-04 04:59:27,00:21:24,,The Big Bang Theory: Season 6: The Fish Guts Displacement (Episode 10),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:24,Not latest view,NZ (New Zealand)
Cruzer,2019-11-04 04:58:07,00:01:15,Autoplayed: user action: None; ,The Big Bang Theory: Season 6: The Parking Spot Escalation (Episode 9),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:01:17,Not latest view,NZ (New Zealand)
Cruzer,2019-11-04 04:37:06,00:20:59,,The Big Bang Theory: Season 6: The 43 Peculiarity (Episode 8),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:00,Not latest view,NZ (New Zealand)
Cruzer,2019-11-03 02:14:37,00:29:36,Autoplayed: user action: None; ,Republic of Doyle: Season 5: Firecracker (Episode 3),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:30:07,00:30:07,NZ (New Zealand)
Cruzer,2019-11-03 01:51:14,00:22:39,,Republic of Doyle: Season 5: The Overpass (Episode 2),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:42:52,00:42:52,NZ (New Zealand)
Cruzer,2019-11-03 01:34:51,00:13:58,,The Big Bang Theory: Season 6: The Habitation Configuration (Episode 7),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:24,Not latest view,NZ (New Zealand)
Cruzer,2019-11-03 01:32:42,00:01:29,,The Big Bang Theory: Season 6: The Habitation Configuration (Episode 7),,HiSilicon HiMediaDishSV10 Set Top Box,00:06:06,Not latest view,NZ (New Zealand)
Cruzer,2019-11-03 00:22:37,01:06:22,,Deviant Love,,HiSilicon HiMediaDishSV10 Set Top Box,01:25:50,Not latest view,NZ (New Zealand)
Cruzer,2019-11-02 21:20:21,00:01:44,,The Big Bang Theory: Season 6: The Habitation Configuration (Episode 7),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:04:37,Not latest view,NZ (New Zealand)
Cruzer,2019-11-02 21:03:07,00:15:39,,The Ranch: Part 7: Perfect Storm (Episode 10),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:27:25,00:27:25,NZ (New Zealand)
Cruzer,2019-11-02 21:00:55,00:02:06,,Republic of Doyle: Season 5: The Overpass (Episode 2),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:02:06,Not latest view,NZ (New Zealand)
Cruzer,2019-11-02 20:41:14,00:19:13,Autoplayed: user action: None; ,The Big Bang Theory: Season 6: The Extract Obliteration (Episode 6),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:44,Not latest view,NZ (New Zealand)
Cruzer,2019-11-02 20:19:43,00:21:25,,The Big Bang Theory: Season 6: The Holographic Excitation (Episode 5),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:25,Not latest view,NZ (New Zealand)
Cruzer,2019-11-02 03:36:16,00:11:40,Autoplayed: user action: None; ,The Ranch: Part 7: Perfect Storm (Episode 10),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:11:46,Not latest view,NZ (New Zealand)
Cruzer,2019-11-02 03:03:23,00:32:45,Autoplayed: user action: None; ,The Ranch: Part 7: Welcome to the Future (Episode 9),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:33:30,00:33:30,NZ (New Zealand)
Cruzer,2019-11-02 02:35:37,00:27:45,,The Ranch: Part 7: Without a Fight (Episode 8),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:27:45,00:27:45,NZ (New Zealand)
Cruzer,2019-11-02 01:44:22,00:44:04,Autoplayed: user action: None; ,"Chesapeake Shores: Season 4: Watercolors, Wishes, and Weddings (Episode 6)",,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:45:06,00:45:06,NZ (New Zealand)
Cruzer,2019-11-02 01:29:49,00:14:31,,Chesapeake Shores: Season 4: All the Time In the World (Episode 5),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:41:27,00:41:27,NZ (New Zealand)
Cruzer,2019-11-01 22:06:25,00:26:36,,Chesapeake Shores: Season 4: All the Time In the World (Episode 5),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:26:56,Not latest view,NZ (New Zealand)
Cruzer,2019-11-01 07:37:30,00:27:12,Autoplayed: user action: Unspecified; ,The Ranch: Part 7: Last Time for Everything (Episode 7),,HiSilicon HiMediaDishSV10 Set Top Box,00:30:56,00:30:56,NZ (New Zealand)
Cruzer,2019-11-01 07:17:17,00:20:02,,The Ranch: Part 7: The Devil Is Alive and Well (Episode 6),,HiSilicon HiMediaDishSV10 Set Top Box,00:31:51,00:31:51,NZ (New Zealand)
Cruzer,2019-11-01 06:56:37,00:20:31,,The Big Bang Theory: Season 6: The Re-Entry Minimization (Episode 4),,HiSilicon HiMediaDishSV10 Set Top Box,00:20:31,Not latest view,NZ (New Zealand)
Cruzer,2019-11-01 06:29:47,00:18:02,,The Big Bang Theory: Season 6: The Higgs Boson Observation (Episode 3),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:02,Not latest view,NZ (New Zealand)
Cruzer,2019-11-01 06:25:52,00:03:49,,The Big Bang Theory: Season 6: The Decoupling Fluctuation (Episode 2),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:50,Not latest view,NZ (New Zealand)
Cruzer,2019-11-01 06:22:40,00:03:01,,The Ranch: Part 7: The Devil Is Alive and Well (Episode 6),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:10:53,Not latest view,NZ (New Zealand)
Cruzer,2019-10-30 07:57:21,00:16:59,Autoplayed: user action: None; ,The Big Bang Theory: Season 6: The Decoupling Fluctuation (Episode 2),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:17:01,Not latest view,NZ (New Zealand)
Cruzer,2019-10-30 07:36:55,00:20:23,,The Big Bang Theory: Season 6: The Date Night Variable (Episode 1),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:24,Not latest view,NZ (New Zealand)
Cruzer,2019-10-30 07:17:41,00:19:11,,The Big Bang Theory: Season 5: The Countdown Reflection (Episode 24),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:40,Not latest view,NZ (New Zealand)
Cruzer,2019-10-30 07:09:27,00:08:08,,The Big Bang Theory: Season 5: The Launch Acceleration (Episode 23),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:56,Not latest view,NZ (New Zealand)
Cruzer,2019-10-30 07:07:04,00:01:19,,The Big Bang Theory: Season 5: The Launch Acceleration (Episode 23),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:12:26,Not latest view,NZ (New Zealand)
Cruzer,2019-10-30 05:48:40,00:04:50,,The Big Bang Theory: Season 5: The Launch Acceleration (Episode 23),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:11:09,Not latest view,NZ (New Zealand)
Cruzer,2019-10-29 05:36:46,00:06:18,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Launch Acceleration (Episode 23),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:06:17,Not latest view,NZ (New Zealand)
Cruzer,2019-10-29 05:15:57,00:20:45,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Stag Convergence (Episode 22),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:07,Not latest view,NZ (New Zealand)
Cruzer,2019-10-29 04:57:02,00:18:53,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Hawking Excitation (Episode 21),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:18:53,Not latest view,NZ (New Zealand)
Cruzer,2019-10-29 04:35:53,00:21:08,,The Big Bang Theory: Season 5: The Transporter Malfunction (Episode 20),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:08,Not latest view,NZ (New Zealand)
Cruzer,2019-10-28 00:08:09,00:19:34,,The Big Bang Theory: Season 5: The Weekend Vortex (Episode 19),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:50,Not latest view,NZ (New Zealand)
Cruzer,2019-10-27 23:48:52,00:19:08,,The Big Bang Theory: Season 5: The Werewolf Transformation (Episode 18),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:28,Not latest view,NZ (New Zealand)
Cruzer,2019-10-26 20:26:56,00:17:01,,The Big Bang Theory: Season 5: The Rothman Disintegration (Episode 17),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:19,Not latest view,NZ (New Zealand)
Cruzer,2019-10-26 20:20:59,00:01:44,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Rothman Disintegration (Episode 17),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:01:44,Not latest view,NZ (New Zealand)
Cruzer,2019-10-26 19:58:31,00:22:22,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Vacation Solution (Episode 16),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:08,Not latest view,NZ (New Zealand)
Cruzer,2019-10-26 19:36:06,00:16:50,,The Big Bang Theory: Season 5: The Friendship Contraction (Episode 15),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:10,Not latest view,NZ (New Zealand)
Cruzer,2019-10-25 21:02:55,00:03:17,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Friendship Contraction (Episode 15),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:03:02,Not latest view,NZ (New Zealand)
Cruzer,2019-10-25 20:42:47,00:20:07,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Beta Test Initiation (Episode 14),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:07,Not latest view,NZ (New Zealand)
Cruzer,2019-10-25 20:39:18,00:03:28,,The Big Bang Theory: Season 5: The Recombination Hypothesis (Episode 13),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:02,Not latest view,NZ (New Zealand)
Cruzer,2019-10-25 05:09:38,00:17:34,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Recombination Hypothesis (Episode 13),,HiSilicon HiMediaDishSV10 Set Top Box,00:17:34,Not latest view,NZ (New Zealand)
Cruzer,2019-10-25 04:57:55,00:11:39,,The Big Bang Theory: Season 5: The Shiny Trinket Maneuver (Episode 12),,HiSilicon HiMediaDishSV10 Set Top Box,00:20:41,Not latest view,NZ (New Zealand)
Cruzer,2019-10-22 05:31:22,00:09:04,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Shiny Trinket Maneuver (Episode 12),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:09:04,Not latest view,NZ (New Zealand)
Cruzer,2019-10-22 05:12:05,00:19:15,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Speckerman Recurrence (Episode 11),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:15,Not latest view,NZ (New Zealand)
Cruzer,2019-10-22 04:51:44,00:20:15,,The Big Bang Theory: Season 5: The Flaming Spittoon Acquisition (Episode 10),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:15,Not latest view,NZ (New Zealand)
Cruzer,2019-10-21 05:17:39,00:20:35,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Ornithophobia Diffusion (Episode 9),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:35,Not latest view,NZ (New Zealand)
Cruzer,2019-10-21 04:44:50,00:20:16,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Isolation Permutation (Episode 8),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:45,Not latest view,NZ (New Zealand)
Cruzer,2019-10-21 04:37:41,00:07:06,,The Big Bang Theory: Season 5: The Good Guy Fluctuation (Episode 7),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:28,Not latest view,NZ (New Zealand)
Cruzer,2019-10-20 03:32:22,00:38:11,,"Republic of Doyle: Season 5: Bon Cop, Bueno Cop (Episode 1)",,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:42:47,00:42:47,NZ (New Zealand)
Cruzer,2019-10-20 03:25:18,00:07:02,,Republic of Doyle: Season 4: What Doesn't Kill You (Episode 13),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:42:40,00:42:40,NZ (New Zealand)
Cruzer,2019-10-20 00:05:25,00:07:07,,Republic of Doyle: Season 4: What Doesn't Kill You (Episode 13),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:35:27,Not latest view,NZ (New Zealand)
Cruzer,2019-10-19 23:46:06,00:13:56,,Republic of Doyle: Season 4: What Doesn't Kill You (Episode 13),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:24:42,Not latest view,NZ (New Zealand)
Cruzer,2019-10-19 23:13:45,00:30:59,,Republic of Doyle: Season 4: The Return of Kingpin (Episode 12),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:42:49,00:42:49,NZ (New Zealand)
Cruzer,2019-10-19 22:26:28,00:06:56,Autoplayed: user action: None; ,The Ranch: Part 7: The Devil Is Alive and Well (Episode 6),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:07:22,Not latest view,NZ (New Zealand)
Cruzer,2019-10-19 22:20:36,00:05:49,,The Ranch: Part 7: Love and War (Episode 5),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:27:50,00:27:50,NZ (New Zealand)
Cruzer,2019-10-19 05:30:34,00:04:13,,The Big Bang Theory: Season 5: The Good Guy Fluctuation (Episode 7),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:12:02,Not latest view,NZ (New Zealand)
Cruzer,2019-10-19 05:22:06,00:06:59,,The Big Bang Theory: Season 5: The Good Guy Fluctuation (Episode 7),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:07:09,Not latest view,NZ (New Zealand)
Cruzer,2019-10-19 05:21:55,00:00:06,,The Big Bang Theory: Season 5: The Good Guy Fluctuation (Episode 7),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:00:16,Not latest view,NZ (New Zealand)
Cruzer,2019-10-19 05:21:47,00:00:03,,The Big Bang Theory: Season 5: The Good Guy Fluctuation (Episode 7),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:00:03,Not latest view,NZ (New Zealand)
Cruzer,2019-10-18 23:53:57,00:17:37,,The Ranch: Part 7: Love and War (Episode 5),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:59,Not latest view,NZ (New Zealand)
Cruzer,2019-10-18 23:43:20,00:00:12,,Skin Wars: Season 1: The Naked Canvas (Episode 1),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:01:36,00:01:36,NZ (New Zealand)
Cruzer,2019-10-18 20:09:05,00:19:18,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Rhinitis Revelation (Episode 6),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:18,Not latest view,NZ (New Zealand)
Cruzer,2019-10-18 19:47:33,00:20:58,,The Big Bang Theory: Season 5: The Russian Rocket Reaction (Episode 5),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:09,Not latest view,NZ (New Zealand)
Cruzer,2019-10-18 04:52:25,00:00:14,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Russian Rocket Reaction (Episode 5),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:00:14,Not latest view,NZ (New Zealand)
Cruzer,2019-10-18 04:32:39,00:19:44,,The Big Bang Theory: Season 5: The Wiggly Finger Catalyst (Episode 4),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:45,Not latest view,NZ (New Zealand)
Cruzer,2019-10-18 04:16:22,00:15:38,,The Big Bang Theory: Season 5: The Pulled Groin Extrapolation (Episode 3),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:38,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 07:02:13,00:18:27,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Infestation Hypothesis (Episode 2),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:16,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 06:44:26,00:17:41,,The Big Bang Theory: Season 5: The Skank Reflex Analysis (Episode 1),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:41,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 06:39:57,00:02:19,Autoplayed: user action: None; ,The Big Bang Theory: Season 5: The Skank Reflex Analysis (Episode 1),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:02:20,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 06:16:29,00:19:00,,The Big Bang Theory: Season 4: The Roommate Transmogrification (Episode 24),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:10,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 06:09:56,00:05:38,,The Big Bang Theory: Season 4: The Engagement Reaction (Episode 23),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:22,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 03:50:55,00:07:27,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Engagement Reaction (Episode 23),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:13:54,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 03:33:11,00:17:36,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Wildebeest Implementation (Episode 22),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:52,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 03:06:31,00:20:24,,The Big Bang Theory: Season 4: The Agreement Dissection (Episode 21),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:24,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 02:45:58,00:20:31,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Herb Garden Germination (Episode 20),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:31,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 02:24:59,00:20:57,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Zarnecki Incursion (Episode 19),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:07,Not latest view,NZ (New Zealand)
Cruzer,2019-10-17 02:23:54,00:01:03,,The Big Bang Theory: Season 4: The Prestidigitation Approximation (Episode 18),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:41,Not latest view,NZ (New Zealand)
Cruzer,2019-10-15 06:46:28,00:19:38,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Prestidigitation Approximation (Episode 18),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:38,Not latest view,NZ (New Zealand)
Cruzer,2019-10-15 06:25:59,00:20:25,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Toast Derivation (Episode 17),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:05,Not latest view,NZ (New Zealand)
Cruzer,2019-10-15 06:04:45,00:19:24,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Cohabitation Formulation (Episode 16),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:42,Not latest view,NZ (New Zealand)
Cruzer,2019-10-15 05:59:23,00:05:21,,The Big Bang Theory: Season 4: The Benefactor Factor (Episode 15),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:40,Not latest view,NZ (New Zealand)
Cruzer,2019-10-15 05:26:25,00:14:16,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Benefactor Factor (Episode 15),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:14:17,Not latest view,NZ (New Zealand)
Cruzer,2019-10-15 05:05:14,00:21:10,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Thespian Catalyst (Episode 14),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:10,Not latest view,NZ (New Zealand)
Cruzer,2019-10-15 04:44:09,00:21:03,,The Big Bang Theory: Season 4: The Love Car Displacement (Episode 13),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:03,Not latest view,NZ (New Zealand)
Cruzer,2019-10-15 04:42:12,00:01:49,,Republic of Doyle: Season 4: The Return of Kingpin (Episode 12),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:02:59,Not latest view,NZ (New Zealand)
Cruzer,2019-10-13 03:09:54,00:26:20,,The Ranch: Part 7: Remind Me (Episode 4),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:31:44,00:31:44,NZ (New Zealand)
Cruzer,2019-10-12 23:31:12,00:26:12,,Careful What You Wish For,,HiSilicon HiMediaDishSV10 Set Top Box,01:28:06,01:28:06,NZ (New Zealand)
Cruzer,2019-10-12 22:58:48,00:30:35,,Careful What You Wish For,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:46:33,Not latest view,NZ (New Zealand)
Cruzer,2019-10-12 01:06:57,00:40:50,,Chesapeake Shores: Season 4: Breaking Hearts and Playing Parts (Episode 4),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:43:25,00:43:25,NZ (New Zealand)
Cruzer,2019-10-12 00:34:19,00:32:17,,Chesapeake Shores: Season 4: A Sonnet for Caroline (Episode 3),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:44:03,00:44:03,NZ (New Zealand)
Cruzer,2019-10-12 00:25:47,00:07:27,,Chesapeake Shores: Season 4: A Sonnet for Caroline (Episode 3),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:09:28,Not latest view,NZ (New Zealand)
Cruzer,2019-10-12 00:22:23,00:03:19,,The Big Bang Theory: Season 4: The Bus Pants Utilization (Episode 12),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:12,Not latest view,NZ (New Zealand)
Cruzer,2019-10-12 00:20:18,00:02:01,,Chesapeake Shores: Season 4: A Sonnet for Caroline (Episode 3),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:02:01,Not latest view,NZ (New Zealand)
Cruzer,2019-10-12 00:19:59,00:00:11,,The Ranch: Part 7: Remind Me (Episode 4),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:02:25,Not latest view,NZ (New Zealand)
Cruzer,2019-10-12 00:19:40,00:00:06,,Chesapeake Shores: Season 4: A Sonnet for Caroline (Episode 3),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:00:06,Not latest view,NZ (New Zealand)
Cruzer,2019-10-11 23:00:18,00:17:53,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Bus Pants Utilization (Episode 12),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:17:53,Not latest view,NZ (New Zealand)
Cruzer,2019-10-11 22:40:44,00:19:31,,The Big Bang Theory: Season 4: The Justice League Recombination (Episode 11),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:01,Not latest view,NZ (New Zealand)
Cruzer,2019-10-11 20:09:02,00:17:17,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Alien Parasite Hypothesis (Episode 10),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:46,Not latest view,NZ (New Zealand)
Cruzer,2019-10-11 19:51:02,00:17:39,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Boyfriend Complexity (Episode 9),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:41,Not latest view,NZ (New Zealand)
Cruzer,2019-10-11 19:48:20,00:02:39,,The Big Bang Theory: Season 4: The 21-Second Excitation (Episode 8),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:18:53,Not latest view,NZ (New Zealand)
Cruzer,2019-10-11 04:49:37,00:10:43,,The Big Bang Theory: Season 4: The 21-Second Excitation (Episode 8),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:16:13,Not latest view,NZ (New Zealand)
Cruzer,2019-10-11 00:36:52,00:19:34,,The Big Bang Theory: Season 4: The Apology Insufficiency (Episode 7),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:04,Not latest view,NZ (New Zealand)
Cruzer,2019-10-11 00:31:30,00:05:12,,Chesapeake Shores: Season 4: Leap of Faith (Episode 2),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:43:10,00:43:10,NZ (New Zealand)
Cruzer,2019-10-10 20:55:42,00:00:54,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Apology Insufficiency (Episode 7),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:00:54,Not latest view,NZ (New Zealand)
Cruzer,2019-10-10 20:34:28,00:21:12,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Irish Pub Formulation (Episode 6),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:12,Not latest view,NZ (New Zealand)
Cruzer,2019-10-10 20:14:13,00:20:13,,The Big Bang Theory: Season 4: The Desperation Emanation (Episode 5),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:13,Not latest view,NZ (New Zealand)
Cruzer,2019-10-10 02:27:41,00:33:01,,Chesapeake Shores: Season 4: Leap of Faith (Episode 2),,Apple TV 3,00:38:39,Not latest view,NZ (New Zealand)
Cruzer,2019-10-10 01:46:39,00:40:28,,Chesapeake Shores: Season 4: The End is Where We Begin (Episode 1),,Apple TV 3,00:41:42,00:41:42,NZ (New Zealand)
Cruzer,2019-10-09 19:40:00,00:16:56,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Hot Troll Deviation (Episode 4),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:19:05,Not latest view,NZ (New Zealand)
Cruzer,2019-10-09 19:18:02,00:21:11,Autoplayed: user action: None; ,The Big Bang Theory: Season 4: The Zazzy Substitution (Episode 3),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:21:11,Not latest view,NZ (New Zealand)
Cruzer,2019-10-09 19:00:36,00:17:24,,The Big Bang Theory: Season 4: The Cruciferous Vegetable Amplification (Episode 2),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,00:20:31,Not latest view,NZ (New Zealand)
